ID,Title,Created At,Closed At
10738,plugin loader should not return an exception if a subdir is unreadable,2015-04-15T22:24:21Z,2016-07-01T21:07:27Z
10736,V2: Integration test fails when performing a check on resulting boolean value,2015-04-15T22:13:08Z,2015-04-20T16:17:16Z
10733,V2: unit test errors out due to change to PlayIterator.__init__() arguments,2015-04-15T20:20:23Z,2015-07-06T04:06:06Z
10731,Unable to get stdout of the 'cat'ing of a file that contains (and starts with) special characters,2015-04-15T19:55:45Z,2015-07-12T06:43:19Z
10726,running powershell script on windows remote host ,2015-04-15T10:56:04Z,2015-04-15T16:41:09Z
10724,ansible stop at the step of sudo,2015-04-15T06:55:16Z,2015-07-12T04:39:19Z
10699, delegated tasks do not use delegated host's ansible_ssh_user variable #8224 ,2015-04-14T12:41:51Z,2015-04-14T22:56:34Z
10698,"Ansible permits ssh to send local LANG and LC_ALL env vars (file misencoding, filename corruption)",2015-04-14T08:06:26Z,2015-07-12T04:27:40Z
10675,"Bug: new versions of ""system/service.py"" module fail to start php5-fpm service on ubuntu-14.04",2015-04-13T12:06:05Z,2015-05-04T18:36:29Z
10674,Outcome of calculated variable different in play vs role/vars,2015-04-13T11:39:57Z,2015-07-12T04:06:20Z
10672,sudo and sudo_user don't work at the playbook-level under certain conditions,2015-04-12T19:14:15Z,2015-04-13T20:01:21Z
10671,Ansible load error,2015-04-12T08:55:07Z,2015-04-20T16:37:50Z
10661,delegate_to prefers connection and remote_user from play instead of host vars,2015-04-09T12:34:00Z,2015-04-15T17:35:47Z
10660,support inline comments in ~/.ansible.cfg,2015-04-09T09:01:25Z,2015-04-09T12:41:43Z
10651,ec2_vol module should wait until an instance is running,2015-04-08T16:05:18Z,2016-09-07T19:58:35Z
10650,"v2: no json output, all tasks are ""empty""",2015-04-08T15:18:21Z,2015-07-06T04:04:48Z
10638,Ansible not reading from AWS ENV variables?,2015-04-08T02:19:24Z,2016-06-15T19:35:05Z
10635,Two volumes bound to the same dir starts Docker with only one volume properly bound,2015-04-07T18:22:16Z,2016-09-07T20:00:43Z
10627,RDS snapshot and restore broken,2015-04-06T19:23:27Z,2016-07-01T20:54:55Z
10621,Unicode bug when using multibytes variables,2015-04-05T12:14:20Z,2015-07-05T19:25:00Z
10619,v2: ssh connection error: always connects as root,2015-04-04T21:22:09Z,2015-04-08T15:13:23Z
10611,cpanm not changed in anync mode,2015-04-03T15:13:30Z,2015-07-05T19:19:29Z
10609,Ansible-galaxy does not support .yaml?,2015-04-02T23:15:25Z,2016-11-01T13:29:12Z
10608,delegate_to not setting host variable ,2015-04-02T21:44:06Z,2015-07-23T17:33:32Z
10602,--force-handlers does not run handlers when a task fails,2015-04-02T14:36:37Z,2015-04-13T21:26:34Z
10599,[bug:fireball] cannot execute any modules: authentication or permission failure,2015-04-02T01:25:42Z,2015-07-05T18:07:20Z
10595,ansible-vault encrypt is not idempotent,2015-04-01T20:05:21Z,2015-08-25T21:47:43Z
10592,Docker module choose random port if we didn't pass a variable. ,2015-04-01T13:38:33Z,2016-09-07T20:05:22Z
10591,Lineinfile backup doesn't work on FAT32,2015-04-01T12:44:50Z,2015-04-02T19:55:20Z
10577,Add switch to force WinRM connection type,2015-03-30T22:32:07Z,2015-04-09T19:32:38Z
10576,copy behavior changed from ansible 1.8 to 1.9 devel,2015-03-30T18:02:44Z,2015-03-30T19:00:30Z
10573,TypeError: exec_command() got an unexpected keyword argument 'become_user',2015-03-30T15:02:51Z,2015-03-31T12:34:36Z
10570,Synchronize doesn't respect  ansible.cfg ssh_args,2015-03-29T18:33:55Z,2017-01-05T17:20:11Z
10569,vsphere_guest Error ... ,2015-03-29T13:30:53Z,2015-05-28T17:51:35Z
10567,Copy module with recursive - empty dirs not copied over,2015-03-28T19:25:47Z,2015-04-23T02:51:27Z
10564,Role variables referencing group_vars do not respect --extra-vars,2015-03-27T18:58:56Z,2015-04-13T16:52:33Z
10562,allow_duplicates does not work with transitive dependencies,2015-03-27T15:51:38Z,2015-07-05T13:52:54Z
10553,Ansible 1.9.0.1 cannot start upstart service,2015-03-26T23:42:27Z,2015-03-27T12:57:12Z
10552,KeyError: 'include' in v2,2015-03-26T22:46:30Z,2015-04-20T16:46:32Z
10550,playbook sudo: yes roles are not executed as sudo.,2015-03-26T18:06:27Z,2015-03-29T14:14:26Z
10549,v2 is returning success when a module raises an uncaught exception,2015-03-26T17:40:34Z,2015-04-21T14:49:44Z
10547,sudo=true in config confuses argument parsing,2015-03-26T15:05:31Z,2015-04-02T19:51:58Z
10537,Ansible 1.9.0-1 is breaking,2015-03-25T21:57:20Z,2015-03-26T14:13:38Z
10536,"Regression : Can't use unicode charaters with ""shell"" module in 1.8.4",2015-03-25T17:44:49Z,2015-03-25T19:25:36Z
10533,AWS route53 and security token (aka session token),2015-03-25T09:34:26Z,2016-09-07T20:12:27Z
10523,Slow performance issue,2015-03-24T10:14:11Z,2015-09-23T16:06:09Z
10521,Fix for obscure RuntimeError: maximum recursion limit reached,2015-03-23T19:15:24Z,2015-03-23T20:24:02Z
10520,1.9-rc2 BUG: playbook local or configured library/ dir does not allow to overrule a standard module anymore,2015-03-23T13:14:38Z,2015-07-05T06:10:52Z
10517,Private property for vars_prompt hangs,2015-03-22T10:10:33Z,2015-04-10T17:18:15Z
10515,role task rpm_key: key=filename does not use roles/files/filename,2015-03-21T14:37:46Z,2017-01-05T17:04:07Z
10505,ansible_distribution_release returns NA on raspberry pi 2,2015-03-20T01:07:15Z,2016-07-01T20:50:50Z
10501,service status fails,2015-03-19T18:14:08Z,2017-01-05T16:45:20Z
10500,host_vars for new hosts via add_host are not loaded anymore,2015-03-19T15:05:10Z,2015-03-20T14:31:45Z
10499,su password prompt should be configurable in ansible.cfg,2015-03-19T08:52:06Z,
10497,Incorrect syntax for role include causes python stacktrace,2015-03-18T20:47:40Z,2015-07-23T19:27:09Z
10496,Missing Debug Logs with Windows,2015-03-18T20:46:20Z,2015-07-31T22:01:58Z
10495,Recursive playbooks include crash,2015-03-18T17:36:31Z,
10494,"Password expiration notice causes host to fail, but task completes",2015-03-18T17:06:01Z,2016-05-27T13:45:22Z
10485,"ansible_distribution fact populates as ""RedHat"" on Oracle Linux systems",2015-03-17T18:46:35Z,2015-03-20T17:52:07Z
10482,MySQL 5.7.6 issue with mysql_user module,2015-03-17T11:42:39Z,2016-06-23T03:15:37Z
10481,"If GCE instance not have public ip, set None.",2015-03-17T10:43:00Z,2015-07-28T19:07:30Z
10480,Openstack plugins ignore private address,2015-03-17T10:02:05Z,
10477,ansible-galaxy fails to install roles when specified version differs from repository's default branch,2015-03-16T23:36:51Z,2016-11-01T02:00:55Z
10475,"Ansible's actions on a remote server are influenced by the local, even if ssh'd as root",2015-03-16T21:27:53Z,2015-03-20T21:00:55Z
10472,ignore_errors on a fire and forget reboot command results in unreachable host ssh error,2015-03-16T13:11:44Z,2015-03-18T00:47:09Z
10471,Apt module does not work well when specifying version along with with_items loop,2015-03-16T12:10:10Z,2015-03-18T00:50:54Z
10469,Error when using plugins/inventory/openstack.py with shade 0.3.0,2015-03-16T02:47:28Z,2015-03-31T19:08:12Z
10468,Internal system is interpreting the password has being a template,2015-03-15T22:43:36Z,2015-04-02T19:50:58Z
10464,String with backslash at the end,2015-03-14T15:17:58Z,
10462,s3 sync not syncing timesstamps properly,2015-03-13T22:30:03Z,2016-09-07T20:47:41Z
10456,"git clone with --connection=local creates bare repo, not normal checkout",2015-03-13T03:33:15Z,2016-08-09T20:33:25Z
10453,Ansible Docker Module Errors out.,2015-03-12T23:21:21Z,2015-03-13T18:50:46Z
10451,ansible ignores extra words in interpolated task,2015-03-12T21:44:21Z,2015-07-05T05:08:09Z
10450,libvirt_lxc connection won't work on non-SElinux enabled platforms (like Ubuntu),2015-03-12T21:37:47Z,2016-11-01T01:58:14Z
10446,"include_vars is replacing a hash, even when hash_behaviour=merge",2015-03-12T15:32:30Z,2016-02-23T17:08:19Z
10445,ansible_distribution_release is NA for Debian 6.0.10 (squeeze),2015-03-12T13:45:16Z,
10444,replace error with strings inadvertently containing regexp group reference,2015-03-12T13:41:59Z,2015-07-05T04:42:01Z
10442,Synchronize.py module failing for Rhel 5.5 (Tikanga) (rsync --out-format= <<CHANGED>>%i %n%L: unknown option),2015-03-12T09:38:37Z,2016-08-01T21:52:12Z
10441,Services not starting properly on CentOS6,2015-03-12T09:10:28Z,2015-07-27T16:51:59Z
10440,null stdout inside vagrant,2015-03-12T07:23:31Z,2016-11-01T01:53:00Z
10439,ConfigureRemotingForAnsible.ps1 $CertValidityDays not hooked up,2015-03-12T06:57:28Z,
10434,Stack trace with 1.9 rc using Vagrant's ansible integration,2015-03-11T17:13:57Z,2015-03-11T23:04:56Z
10433,vm_extra_config section of vsphere_guest isn't being applied ansible 1.9 (devel ffb281d),2015-03-11T16:58:12Z,2016-05-26T18:57:57Z
10430,Traceback from new elevation code in 1.9rc1,2015-03-11T14:37:29Z,2015-03-11T16:55:09Z
10426,use to_unicode() in _jinja2_vars if type is str.,2015-03-11T06:12:09Z,2015-03-12T03:39:50Z
10425,ansible-galaxy force install with dependencies,2015-03-11T05:39:36Z,2015-09-15T21:32:16Z
10424,registered variable or fact is unavailable in second play with hosts: 127.0.0.1,2015-03-11T00:07:34Z,2015-07-05T03:55:05Z
10422,No JSON object could be decoded when not exporting AWS credentials and using ec2 inventory script,2015-03-10T17:29:45Z,2015-03-16T21:56:14Z
10417,rpm_key does not work if there is no previous key imported ( ansible 1.8.2 / 1.8.4 tested ),2015-03-09T21:41:47Z,2016-09-07T20:50:25Z
10412,Ansible OSX get_service_tools not implemented on target platform,2015-03-08T09:22:22Z,
10407,Strange behavior with accelerate mode  ,2015-03-07T00:07:34Z,2015-07-05T03:29:27Z
10406,"Updated Ansible, and my dicts are no longer merging",2015-03-07T00:03:07Z,2015-03-13T21:48:01Z
10401,'with_sequence' should not fail with 'count=0',2015-03-06T20:25:23Z,2015-05-21T15:05:17Z
10396,Templating error in registered stdout,2015-03-06T00:33:17Z,2015-07-05T03:41:31Z
10394,to_json fails on inventory,2015-03-05T21:43:50Z,2015-07-05T03:36:21Z
10386,Task names do not render correctly when they contain a variable with filters,2015-03-05T00:17:33Z,2015-03-16T15:33:24Z
10383,facts.py throws exception when run on RHEV hypervisor,2015-03-04T17:06:04Z,2015-07-05T03:21:15Z
10382,#10295 may have broken `ansible-doc -l`,2015-03-04T01:07:32Z,2015-03-04T14:41:03Z
10380,ansible_distribution not set within Docker container,2015-03-03T22:37:57Z,2015-03-04T20:27:27Z
10377,Ansible  - Docker ssh Authentication or permission failure ,2015-03-03T13:59:08Z,2015-03-04T17:56:53Z
10376,var in lookup is undefined if task has no name in 1.8.2,2015-03-03T13:23:22Z,2015-03-03T14:09:05Z
10375,default vars aren't evaluated when used within include statement in a dependency role,2015-03-03T02:39:01Z,2015-07-05T03:19:31Z
10374,role_path evaluates to path of dependency role instead of requiring role,2015-03-03T02:18:33Z,
10368,synchronize module using wrong hosts from inventory,2015-03-02T12:13:04Z,2016-08-01T22:00:31Z
10363,Failed to checksum remote file,2015-03-01T21:53:45Z,2015-03-02T23:43:11Z
10359,String to vars not working anymore in Ansible v1.8.4,2015-02-28T23:10:22Z,2015-07-05T01:30:42Z
10355,with_items does not work as expected in yum module,2015-02-27T19:38:33Z,2015-02-27T19:42:27Z
10354,ansible.cfg inline comments not working,2015-02-27T15:44:29Z,2015-07-06T20:31:56Z
10353,Broken checksumming with tcsh as login shell,2015-02-27T11:16:42Z,2015-03-02T23:43:11Z
10352,AWS Security Group management error when adding entries by group name,2015-02-27T11:15:02Z,2016-09-07T20:52:30Z
10347,task name not being templated,2015-02-26T22:32:33Z,2015-07-23T19:47:53Z
10342,galaxy role file : path property ignored for dependencies,2015-02-25T15:12:59Z,2016-11-01T01:37:19Z
10336,"supervisorctl module falsely returns ""ok"" when called with insufficient permissions",2015-02-24T23:29:02Z,2016-05-27T13:49:07Z
10334,do-until loops fail to evaluate stdout_lines,2015-02-24T19:04:02Z,2015-07-05T01:06:05Z
10332,Regression issue when Parsing Arguments,2015-02-24T17:30:19Z,2015-02-26T21:29:04Z
10328,Respect global settings when merging hashes,2015-02-24T14:28:09Z,2015-02-24T15:37:01Z
10327,vars resolving/ group_by: special case of bad resolving in group_by where key points to a var holding another var,2015-02-24T11:12:40Z,2015-06-22T11:48:09Z
10323,pkgng and interactive dialogs,2015-02-23T22:03:57Z,2016-09-07T20:54:03Z
10321,jinja2 to_json filter fails for module,2015-02-23T15:51:01Z,2015-02-26T22:20:35Z
10317,ansible_sudo ignored when ansible_ssh_user is not set,2015-02-22T01:05:30Z,2016-05-26T21:36:59Z
10308,file-test doesn't run via su,2015-02-20T21:08:39Z,2015-06-29T16:03:48Z
10302,UTF-8 variables in inventory resulting in UnicodeDecodeError,2015-02-19T21:45:48Z,2015-03-12T20:59:53Z
10301,devel fails with SyntaxError,2015-02-19T21:40:55Z,2015-02-19T22:02:06Z
10300,template task fails when dest is a directory,2015-02-19T21:36:55Z,2015-02-25T19:27:39Z
10299,extra-vars doesn't work with chroot connection type,2015-02-19T21:07:41Z,2015-04-14T20:15:26Z
10297,Creating a templated file on vagrant shared folders fails,2015-02-19T19:53:58Z,2015-02-19T19:56:02Z
10294,Ansible Connect windows : WINRM CONNECTION ERROR: 500 WinRMTransport. [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed (_ssl.c:581),2015-02-19T15:26:31Z,2015-12-15T01:13:56Z
10293,NoAuthHandlerFound from ec2_ami using python2.6 on Ubuntu 10.04,2015-02-19T14:59:52Z,2015-02-20T14:28:52Z
10291,Lookup plugins cannot return list to Jinja2 template,2015-02-19T13:52:41Z,2015-02-20T15:16:57Z
10288,Slow deployment using winrm over https,2015-02-19T04:46:38Z,2015-02-23T16:46:39Z
10287,Ansible playbook fails when passed string containing a quote.,2015-02-19T03:30:16Z,2015-07-05T00:50:05Z
10283,SSH connection fails when ControlPath has spaces & dashes,2015-02-18T21:39:05Z,2015-07-05T00:38:14Z
10281,Zeros are truncated from strings.,2015-02-18T19:14:12Z,2015-04-11T16:15:29Z
10278,ec2_vol: Detaching using 'instance: None' is not working.,2015-02-18T16:01:03Z,2015-02-18T17:31:55Z
10276,Yum module and with_items,2015-02-18T12:18:31Z,2015-02-23T15:31:09Z
10271," Ansible shell module silently ""succeeds"" with empty command",2015-02-17T21:46:55Z,2015-03-03T22:31:05Z
10262,ansible-galaxy mismatches unquoted single-dot version numbers in requirements.yml,2015-02-17T11:16:20Z,2016-11-01T01:07:38Z
10257,wrong umask calculation in AnsibleModule.atomic_move,2015-02-16T19:11:15Z,2015-02-16T20:03:24Z
10254,--ask-vault-pass seems to be broken,2015-02-16T17:14:53Z,2015-02-16T17:25:28Z
10253,ansible-vault edit does not properly retain file permissions,2015-02-16T16:47:21Z,2015-02-16T20:36:00Z
10252,bundle install --binstubs can't be set as async task [ruby],2015-02-16T13:49:29Z,2015-07-31T18:59:00Z
10251,Role variables containing other variables are not changed when the inner variables are set by extra-vars,2015-02-16T11:47:01Z,2015-04-23T16:44:11Z
10245,"Issue with yum module, centos7 and possibly rhnplugin (spacewalk)?",2015-02-16T01:39:20Z,2015-02-24T03:29:20Z
10244,Ansible template sometimes created directory instead file,2015-02-15T09:16:24Z,2015-02-17T21:56:24Z
10233,referencing VLAN interfaces in templates does not work,2015-02-13T10:54:23Z,
10225,IndexError: list index out of range,2015-02-12T06:38:17Z,2015-02-25T15:34:04Z
10219,Unexpected default sudo_user behavior,2015-02-11T18:28:33Z,2016-05-26T21:12:20Z
10214,ansible-vault view writes world readable files in /tmp,2015-02-11T12:51:02Z,2015-02-11T14:50:27Z
10209,Ansible not pulling images from private Docker repository,2015-02-11T01:11:06Z,2015-03-13T14:47:20Z
10208,Template module broken when modifying symlinks,2015-02-10T22:06:32Z,2015-02-11T08:13:45Z
10197,debug requires a connection with a client when using winrm,2015-02-10T13:16:19Z,2015-07-04T05:59:49Z
10194,include_vars logs sensitive vault encrypted role vars when verbose,2015-02-10T09:56:08Z,2015-07-27T18:05:18Z
10191,unsupported parameter error when using resource_tags to tag a VPC resource,2015-02-09T19:55:30Z,2015-02-13T00:26:50Z
10190,Output of template module inconsistent return vars between runs,2015-02-09T15:29:17Z,2015-10-21T14:35:43Z
10182,ansible-vault: missing editor message unclear,2015-02-09T01:09:41Z,2015-02-09T23:16:57Z
10181,`unarchive` option `creates` check does not work correctly when using non equals sign syntax,2015-02-08T15:28:52Z,2015-07-04T04:32:15Z
10180,"connection type ssh, pipelining enabled, sudo, no requiretty in /etc/sudoers, results in task timeout",2015-02-08T05:32:23Z,2015-07-06T19:11:10Z
10179,Ansible EC2 external inventory script only finds jump-hosts not the internal servers.,2015-02-07T22:24:31Z,2016-09-24T20:51:08Z
10170,Missing/problematic support for su_pass in ssh.py,2015-02-05T15:39:02Z,2015-02-10T14:49:35Z
10168,role dependencies: condition issue,2015-02-05T11:32:29Z,2015-02-09T14:36:57Z
10166,ansible_sudo_pass for numeric passwords,2015-02-05T09:19:00Z,2015-02-12T22:46:40Z
10165,"Long delay in ansible-playbook, strace shows loop that stats non-existing module-files",2015-02-05T07:51:56Z,2015-02-23T15:14:34Z
10164,Filters after default(omit) filter the omit placeholder,2015-02-04T20:53:57Z,2015-07-23T20:58:59Z
10157,"""Too many open files"" or ""file descriptor out of range in select()"" while gathering facts from CoreOS machine with 200 running containers",2015-02-03T13:53:54Z,2015-02-09T22:31:25Z
10156,Unable to read registered output of docker inspect --format=...,2015-02-03T08:59:24Z,2015-07-04T04:17:58Z
10155,vault_password initialized to False instead of None by Playbook.__init__(),2015-02-03T00:01:47Z,2015-07-03T17:52:34Z
10152,expand validation to work with upstart ,2015-02-02T18:38:44Z,
10148,"if hosts section contains list(dict) instead of list(str), stacktrace is dumped ",2015-02-01T20:22:07Z,2015-02-03T15:33:47Z
10136,`mandatory` filter not working,2015-01-30T14:00:44Z,2015-08-21T02:06:16Z
10134,Couldn't read packet: Connection reset by peer,2015-01-30T03:40:34Z,2016-05-27T13:15:01Z
10126,UTF-8 chars in task name makes --step barf,2015-01-29T11:47:05Z,2015-02-02T21:38:44Z
10125,Hang on GATHERING FACTS (setup module),2015-01-29T09:07:26Z,2015-03-17T05:58:50Z
10121,ec2.py/ecryptfs home directory generates too long filenames error,2015-01-28T19:00:41Z,
10110,Template module not happy with UTF-8 chars in filenames,2015-01-27T19:46:00Z,2015-01-28T22:25:56Z
10109,sourcing env-setup produces stderr output ,2015-01-27T17:56:29Z,2015-01-27T19:59:31Z
10108,Unexpected output from ad-hoc redirect,2015-01-27T14:15:17Z,2016-10-31T17:48:03Z
10106,Problems with non-ASCII strings from extra vars,2015-01-27T09:14:50Z,2015-02-03T05:58:52Z
10105,"Already tested playbook with su command, now results in TypeError.",2015-01-27T00:27:57Z,2015-02-02T20:09:15Z
10101,Subversion password shows in failure message,2015-01-26T18:24:29Z,2015-02-09T18:21:12Z
10099,Include 'msg' attribute when all retries have failed,2015-01-26T16:44:12Z,2015-07-02T14:34:41Z
10098,set()s from jinja are treated as strings,2015-01-26T16:18:35Z,2016-06-18T11:47:16Z
10093,mysql_db does not change character set without manually forcing a database drop,2015-01-26T00:45:17Z,
10091,apt_key module - issue with url cert,2015-01-25T22:37:28Z,2015-07-02T13:39:46Z
10086,Shell checksum validation fails on large files,2015-01-25T13:41:05Z,2015-01-27T05:40:09Z
10077,`defaults/main.yml` overriding variables `include_vars:` in roles,2015-01-23T20:12:23Z,2015-07-02T13:38:15Z
10074,"a tasks""sudo"" directive is not templatable",2015-01-23T14:30:15Z,2015-07-02T13:35:09Z
10073,"jinja: stuck in endless loop, 100% CPU usage",2015-01-23T12:23:18Z,2015-07-02T13:34:23Z
10072,ansible_fqdn,2015-01-23T10:39:50Z,2015-02-11T19:03:04Z
10067,"regex_replace seems to be unable to replace ""X"" with ""\X""",2015-01-22T14:48:44Z,2015-09-03T23:29:53Z
10059,replace module does not obey follow=yes,2015-01-21T13:52:11Z,2015-01-23T23:36:36Z
10057,Ansible 1.8.2 does not create known_hosts file if none exists when pinging,2015-01-20T22:40:06Z,2016-07-01T20:39:02Z
10056,Allow non-string/bool arguments to modules,2015-01-20T19:28:25Z,2015-01-21T15:50:51Z
10054,Asynchronous Actions and Polling does not honor remote_tmp,2015-01-20T15:46:22Z,2016-07-12T20:49:55Z
10051,delegate_to not resolved in module,2015-01-20T13:11:31Z,2015-02-11T18:57:04Z
10050,Fact caching slows down Ansible execution almost 5 times,2015-01-20T10:02:40Z,2015-07-02T12:12:02Z
10049,Run_once does not accept parameters,2015-01-20T09:29:08Z,2015-07-01T16:17:29Z
10045,"Ansible fails to connect under Cygwin, private_key error",2015-01-19T15:55:34Z,2016-08-12T15:02:35Z
10038,pkg_resources.DistributionNotFound,2015-01-18T16:08:35Z,2015-01-26T17:19:17Z
10036,'str' object has no attribute 'format',2015-01-18T11:46:43Z,2015-01-27T17:50:09Z
10018,Cannot resolve inventory group varaible in a task where both delegate_to and template are defined,2015-01-16T10:41:28Z,2015-04-14T19:58:31Z
10013,Inventory script errors not checked or exposed,2015-01-15T16:23:59Z,2015-01-19T20:17:57Z
10009,vars_files cannot expand inventory_file,2015-01-15T10:28:48Z,2015-05-08T20:09:19Z
10007,Problems with non-ASCII strings from dynamic inventory,2015-01-15T10:01:34Z,2015-01-27T04:40:50Z
10005,When running ansible playbook with --syntax-check it fails without an inventory specified,2015-01-14T15:35:23Z,2016-07-12T20:47:15Z
10003,Lookup within playbook vars section does not see inventory variable,2015-01-14T09:04:02Z,2015-07-02T06:03:26Z
10002,copy modules fails if lookup() files are reference in group_vars,2015-01-14T06:20:55Z,2015-01-19T15:01:20Z
10000,Loading environment specific variable files via vars_files no longer working,2015-01-14T01:42:22Z,2015-05-08T20:09:36Z
9999,Windows user id (and thus the user profile path) containing a space breaks ansible windows modules,2015-01-13T21:11:10Z,2015-07-31T18:39:23Z
9998,Tasks from include executed on false condition,2015-01-13T20:46:19Z,2015-07-02T05:14:38Z
9996,delegate_to doesn't support expressions in 1.8.2,2015-01-13T19:02:05Z,2015-01-16T04:29:00Z
9991,"""source ./hacking/env-setup"" throws an error: bash: $1: unbound variable",2015-01-13T13:53:29Z,2015-01-15T19:10:20Z
9988,Variable inheritance no longer works in Ansible 1.8.2,2015-01-13T09:37:40Z,2015-03-22T11:36:27Z
9986,"Does setting ""ansible_sudo=yes"" in inventory-file and ""sudo: yes"" in playbook the same?",2015-01-12T21:34:59Z,2016-05-26T20:56:33Z
9984,AWS credentials are not being used by ec2_tag,2015-01-12T17:15:13Z,
9983,wait_for hangs with default options,2015-01-12T15:44:38Z,2015-07-02T04:43:47Z
9981,ansible facts do not discover multiple gateways for other interfaces than eth0.,2015-01-12T10:07:50Z,
9980,Sporadic WinRMTransportError: 500 WinRMTransport,2015-01-12T09:07:04Z,2015-11-23T18:57:12Z
9979,Symlink Handling - Changes in configuration,2015-01-12T09:05:43Z,2015-07-01T20:16:25Z
9978,Fact values are unexpectedly jinja templated,2015-01-11T19:46:08Z,2015-07-30T18:43:53Z
9976,synchronize + with_first_found = very bad failure mode,2015-01-11T14:01:48Z,2015-07-01T20:10:27Z
9972,ansible_fqdn variable uses socket.getfqdn() which can provide weird results.,2015-01-09T23:30:50Z,2016-05-26T19:18:18Z
9969,Docker module now generates an error with Docker 1.3.2 and docker-py 0.7.0,2015-01-09T20:54:33Z,2015-01-09T23:29:03Z
9967,environment variables expanded inconsistently when used in values for ANSIBLE_* in ansible.cfg,2015-01-09T15:08:49Z,2016-07-12T18:22:35Z
9966,apt_repository: Failed to validate the SSL certificate for launchpad.net:443,2015-01-09T14:12:53Z,
9964,SSH host key changed,2015-01-08T18:56:00Z,
9963,"Bug Report: Ansible-vault errors with ""Odd-length string""",2015-01-08T16:30:42Z,2015-01-10T00:36:02Z
9962,1.8 vars_files cannot use a templated path anymore (worked in 1.7),2015-01-08T16:28:33Z,2015-05-08T20:08:59Z
9955,with_dict and with_items mishandle quotes,2015-01-08T00:57:52Z,2015-07-01T19:34:44Z
9948,"gce.py uses #!/usr/bin/python, causes errors for virtual environments",2015-01-07T00:12:50Z,2015-01-07T16:57:57Z
9946,Wrong order of rendering of variables,2015-01-06T23:11:18Z,2015-01-07T15:12:16Z
9944,failing lookup affects copy/template/file even when not part of the task,2015-01-06T18:11:07Z,2015-04-02T19:49:18Z
9943,failed_when and ignore_errors ignored in check mode in roles in copy module (and probably others),2015-01-06T17:33:10Z,2015-07-01T19:32:30Z
9942,Ansible setup reports incorrect disk sizes,2015-01-06T01:45:17Z,2015-07-01T18:15:42Z
9939,Bug report: multiline parsing in `local_action` results in module not found,2015-01-05T15:45:29Z,2015-07-01T18:06:36Z
9937,Cant use ~ in --module-path,2015-01-05T00:08:15Z,2015-07-01T16:40:52Z
9935,Inconstent and confusion output of `debug`,2015-01-04T15:10:17Z,2015-07-01T15:56:29Z
9932,ansible-playbook should support running without / with an empty inventory file.,2015-01-03T17:59:41Z,2015-01-23T12:36:59Z
9926,ansible_ssh_port template not expanded for synchronize,2015-01-02T13:17:40Z,2016-08-01T22:00:45Z
9921,Bug Report: etcd_url setting is not respected,2014-12-31T16:46:38Z,2015-01-02T17:22:10Z
9919,"When including tasks, parameters are not passed or resolved correctly.",2014-12-31T15:48:02Z,2015-07-01T15:42:38Z
9918,Bug Report: EC2: instance ID does not exist,2014-12-31T00:38:13Z,2015-01-07T17:00:16Z
9917,Bug Report: Sometimes lookup plugins do not recieve the proper variables (1.8.2),2014-12-30T22:46:48Z,2016-09-07T23:42:54Z
9916,"""ansible-galaxy list"" fails with a traceback",2014-12-30T19:40:29Z,2015-07-24T20:24:38Z
9907,git module: Not work with update option,2014-12-29T11:15:11Z,2015-01-20T16:05:43Z
9905,Do not evaluate glob in shell,2014-12-28T20:20:52Z,2015-07-27T22:15:35Z
9904,Feature Idea: Run syntax/file/role/etc checks before asking for passwords/user inupt,2014-12-28T19:09:42Z,2016-10-31T16:44:53Z
9903,to_json not working on variable,2014-12-28T04:43:28Z,2015-05-14T18:56:23Z
9899,Command line arguments that contain '=',2014-12-26T16:30:56Z,2015-09-22T21:04:00Z
9898,git module: overwrites local commits,2014-12-26T16:08:19Z,2015-01-07T17:05:47Z
9888,`groups['groupname']|length` in group_vars evaluates incorrectly in some contexts,2014-12-24T20:05:12Z,2015-02-16T18:56:20Z
9886,systemd-journald assertions being triggered,2014-12-24T18:50:40Z,2015-01-20T20:20:08Z
9884,variable substitution occur only once when delegate_to using with serial,2014-12-24T05:39:16Z,2015-02-19T16:26:32Z
9880,vars_plugin regression bug,2014-12-23T10:25:23Z,
9877,Precedence order change for top level and inventory level group_vars,2014-12-22T14:33:01Z,2015-02-16T15:34:06Z
9876,Ansible git module does not fetch new branches when branch points to the same commit,2014-12-22T09:14:23Z,2015-01-07T17:05:51Z
9874,lineinfile 'create=yes' with '--check' fails with SELinux,2014-12-21T22:34:42Z,2015-01-10T23:00:16Z
9873,Bug Report core module:user fails to generate ssh key in default location,2014-12-21T21:33:48Z,2015-01-07T16:45:42Z
9872,"When using tags with roles, the notify actions run at the end of the role not the end of the script",2014-12-21T15:17:19Z,2015-06-30T20:34:20Z
9871,1.8.x bug - include statement is no longer parsing variables and is expecting all include files to be in the same directory structure,2014-12-20T01:42:10Z,2015-06-30T20:27:01Z
9865,Inventory/host variables and include parameters in name: are not expanded,2014-12-19T13:59:40Z,2016-10-31T15:44:43Z
9862,include tags not working with ansible 1.8.1,2014-12-19T11:44:31Z,2015-06-30T20:10:02Z
9856,Bug report: Mixing templated variables from defaults and vars leads to odd results,2014-12-18T18:10:09Z,2015-06-30T19:54:34Z
9855,delegate_to templating problem when using 'groups' var,2014-12-18T14:44:33Z,2016-05-15T10:40:59Z
